N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor
570852,10/12/2021 14:48:00,13078,United Kingdom,160,"333,60"
C553409,5/17/2021 9:23:00,18136,United Kingdom,-6,"-22,50"
544667,2/22/2021 15:09:00,17511,United Kingdom,1522,"1980,82"
C544653,2/22/2021 12:55:00,13113,United Kingdom,-2,"-17,40"
574949,11/8/2021 9:12:00,14360,United Kingdom,139,"210,95"
554695,5/25/2021 17:12:00,16161,United Kingdom,110,"219,46"
C581464,12/8/2021 18:57:00,15951,United Kingdom,-7,"-38,65"
557796,6/23/2021 9:15:00,13881,United Kingdom,48,"202,40"
C570484,10/10/2021 17:08:00,14911,EIRE,-18,"-40,50"
561363,7/26/2021 15:42:00,17238,United Kingdom,124,"218,44"
565385,9/2/2021 15:46:00,,United Kingdom,-434,"0,00"
555856,6/7/2021 14:02:00,17124,United Kingdom,130,"298,89"
550308,4/17/2021 10:57:00,17029,United Kingdom,200,"358,00"
C543752,2/11/2021 14:12:00,14031,United Kingdom,-1,"-64,27"
545868,3/7/2021 14:33:00,17841,United Kingdom,52,"145,70"
551033,4/26/2021 11:32:00,15039,United Kingdom,146,"354,26"
565124,9/1/2021 12:09:00,12436,Norway,211,"509,01"
571987,10/20/2021 10:47:00,17007,United Kingdom,251,"314,49"
C542740,1/31/2021 15:59:00,12853,United Kingdom,-5,"-16,45"
548197,3/29/2021 15:53:00,13588,United Kingdom,48,"113,30"
537845,12/8/2020 15:23:00,17690,United Kingdom,12,"71,40"
561859,7/29/2021 17:19:00,17750,United Kingdom,573,"208,65"
554647,5/25/2021 12:39:00,14705,United Kingdom,100,"179,00"
539728,12/21/2020 14:26:00,16270,United Kingdom,688,"1141,24"
540700,1/11/2021 9:47:00,12393,Australia,238,"462,50"
570126,10/7/2021 13:16:00,16910,United Kingdom,50,"135,82"
555950,6/8/2021 10:51:00,17966,United Kingdom,325,"136,50"
580046,12/1/2021 12:42:00,16156,United Kingdom,85,"315,61"
555391,6/2/2021 16:29:00,,United Kingdom,-10,"0,00"
547895,3/28/2021 10:52:00,18118,United Kingdom,42,"113,14"
539480,12/19/2020 15:23:00,,United Kingdom,4,"18,65"
C572470,10/24/2021 13:32:00,,United Kingdom,-2,"-259,25"
552167,5/6/2021 12:23:00,18227,United Kingdom,21,"93,75"
541239,1/16/2021 10:56:00,16401,United Kingdom,492,"487,90"
549520,4/8/2021 15:19:00,13265,United Kingdom,720,"817,44"
574939,11/7/2021 17:16:00,17109,United Kingdom,8,"19,59"
537156,12/5/2020 13:08:00,17858,United Kingdom,87,"251,25"
570028,10/7/2021 10:42:00,16210,United Kingdom,148,"528,60"
580291,12/2/2021 13:36:00,15539,United Kingdom,410,"538,46"
568992,9/29/2021 16:48:00,17218,United Kingdom,195,"278,65"
555160,6/1/2021 9:18:00,14646,Netherlands,1038,"1799,60"
574513,11/4/2021 13:31:00,15291,United Kingdom,232,"461,16"
571275,10/16/2021 12:28:00,15994,United Kingdom,177,"427,07"
556788,6/14/2021 13:40:00,15129,United Kingdom,133,"414,10"
C579945,12/1/2021 10:41:00,15993,United Kingdom,-4,"-11,70"
550312,4/17/2021 11:18:00,13089,United Kingdom,361,"379,32"
548511,3/31/2021 15:43:00,14056,United Kingdom,86,"276,94"
568703,9/28/2021 15:21:00,12748,United Kingdom,1816,"1313,52"
567720,9/22/2021 10:37:00,14911,EIRE,133,"434,10"
554653,5/25/2021 13:33:00,,United Kingdom,5,"8,68"
547057,3/20/2021 12:28:00,14217,United Kingdom,63,"130,05"
573319,10/30/2021 10:18:00,17651,United Kingdom,177,"300,41"
543248,2/4/2021 14:25:00,16029,United Kingdom,432,"791,52"
C580970,12/6/2021 15:01:00,15814,United Kingdom,-6,"-76,50"
576087,11/14/2021 8:31:00,12689,France,347,"736,58"
549457,4/8/2021 14:19:00,,United Kingdom,-16,"0,00"
565118,9/1/2021 11:33:00,15039,United Kingdom,208,"559,72"
548337,3/30/2021 14:06:00,18198,United Kingdom,233,"284,67"
562340,8/4/2021 12:05:00,13985,United Kingdom,210,"407,38"
561611,7/28/2021 12:29:00,17975,United Kingdom,89,"249,38"
C550825,4/21/2021 10:00:00,18177,United Kingdom,-5,"-27,25"
563850,8/19/2021 15:06:00,15311,United Kingdom,49,"138,68"
537594,12/7/2020 12:28:00,12647,Germany,155,"596,80"
546778,3/16/2021 16:38:00,14572,United Kingdom,251,"625,85"
578632,11/24/2021 16:22:00,,United Kingdom,4,"0,00"
576924,11/17/2021 10:53:00,17419,United Kingdom,201,"477,67"
C559950,7/14/2021 10:47:00,14562,United Kingdom,-6,"-17,55"
562650,8/8/2021 13:12:00,17404,Sweden,2,"80,00"
568383,9/27/2021 9:39:00,13514,United Kingdom,40,"152,20"
562452,8/5/2021 9:44:00,16302,United Kingdom,158,"233,22"
568428,9/27/2021 11:27:00,14419,United Kingdom,120,"233,65"
548406,3/31/2021 9:57:00,15061,United Kingdom,500,"872,56"
549825,4/12/2021 12:47:00,12463,Belgium,189,"350,57"
C552995,5/12/2021 15:19:00,18133,United Kingdom,-1350,"-216,00"
538306,12/10/2020 13:24:00,12989,United Kingdom,30,"202,50"
546119,3/9/2021 14:22:00,16945,United Kingdom,201,"308,98"
C574288,11/3/2021 15:13:00,,United Kingdom,-1,"-14,75"
552186,5/6/2021 13:53:00,12921,United Kingdom,326,"483,02"
544309,2/17/2021 14:17:00,15785,United Kingdom,557,"928,58"
550803,4/20/2021 15:25:00,18177,United Kingdom,121,"225,05"
547596,3/24/2021 11:20:00,,United Kingdom,-5,"0,00"
536849,12/3/2020 9:45:00,17396,United Kingdom,106,"397,50"
569402,10/4/2021 9:00:00,12413,France,81,"194,20"
564474,8/25/2021 12:46:00,14180,United Kingdom,15,"134,75"
544152,2/16/2021 12:10:00,14609,United Kingdom,2400,"144,00"
555603,6/6/2021 11:36:00,16209,United Kingdom,273,"262,11"
578526,11/24/2021 14:22:00,13995,United Kingdom,98,"215,76"
551448,4/28/2021 15:59:00,,United Kingdom,-4,"0,00"
547492,3/23/2021 12:06:00,12604,France,137,"178,50"
579689,11/30/2021 14:00:00,14606,United Kingdom,63,"143,09"
566763,9/14/2021 17:48:00,,United Kingdom,-5,"0,00"
550541,4/19/2021 11:33:00,,United Kingdom,382,"1407,93"
549248,4/7/2021 12:04:00,13892,United Kingdom,140,"54,52"
567127,9/16/2021 14:01:00,,United Kingdom,-48,"0,00"
578807,11/25/2021 13:10:00,17491,United Kingdom,230,"331,52"
553535,5/17/2021 15:17:00,,EIRE,428,"1216,12"
541267,1/17/2021 10:37:00,12779,Poland,288,"613,22"
579846,11/30/2021 16:22:00,12921,United Kingdom,194,"427,64"
C554790,5/26/2021 12:10:00,14911,EIRE,-4,"-5,80"
569125,9/30/2021 13:21:00,15611,United Kingdom,26,"142,70"
563428,8/16/2021 11:44:00,13159,United Kingdom,377,"457,31"
554487,5/24/2021 13:27:00,16919,United Kingdom,68,"146,50"
540991,1/12/2021 16:52:00,16525,United Kingdom,73,"307,05"
580682,12/5/2021 15:02:00,16968,United Kingdom,228,"186,12"
557497,6/20/2021 15:20:00,,United Kingdom,18,"167,59"
569564,10/5/2021 9:47:00,13989,United Kingdom,444,"369,41"
C553024,5/12/2021 19:28:00,13136,United Kingdom,-1,"-1,65"
575920,11/11/2021 17:01:00,15473,United Kingdom,120,"306,00"
575882,11/11/2021 13:40:00,16671,United Kingdom,144,"152,64"
C547848,3/27/2021 12:05:00,12921,United Kingdom,-1,"-1,95"
546981,3/18/2021 12:21:00,14066,United Kingdom,45,"152,55"
577522,11/20/2021 13:23:00,15988,United Kingdom,181,"158,03"
549444,4/8/2021 13:00:00,16013,United Kingdom,100,"375,00"
546661,3/15/2021 14:33:00,,United Kingdom,-25,"0,00"
579679,11/30/2021 13:29:00,13755,United Kingdom,29,"105,05"
561147,7/25/2021 13:06:00,16841,United Kingdom,674,"317,82"
538043,12/9/2020 13:10:00,,United Kingdom,-1,"0,00"
556886,6/15/2021 12:34:00,12624,France,208,"299,94"
C569318,10/3/2021 12:14:00,13505,Switzerland,-5,"-16,75"
554015,5/20/2021 13:14:00,17644,United Kingdom,225,"400,00"
540546,1/9/2021 15:56:00,12766,Portugal,411,"686,48"
C578239,11/23/2021 12:29:00,14912,Italy,-1,"-26,33"
575166,11/8/2021 17:09:00,17022,United Kingdom,108,"71,00"
537605,12/7/2020 13:13:00,16221,United Kingdom,52,"166,74"
C576194,11/14/2021 12:03:00,16790,United Kingdom,-3,"-12,75"
556425,6/10/2021 12:51:00,14178,United Kingdom,161,"197,37"
547712,3/24/2021 19:31:00,16905,United Kingdom,80,"380,98"
546757,3/16/2021 13:44:00,15381,United Kingdom,162,"282,30"
556882,6/15/2021 12:21:00,14395,United Kingdom,146,"340,28"
537048,12/5/2020 11:03:00,13069,United Kingdom,2,"5,90"
570887,10/13/2021 10:25:00,17169,United Kingdom,424,"527,10"
C579347,11/29/2021 11:47:00,17658,United Kingdom,-94,"-109,54"
547707,3/24/2021 18:28:00,18008,United Kingdom,300,"585,00"
558040,6/24/2021 12:51:00,14309,United Kingdom,142,"177,46"
549127,4/6/2021 14:23:00,14403,United Kingdom,274,"790,70"
577489,11/20/2021 12:07:00,,United Kingdom,43,"81,76"
563697,8/18/2021 13:44:00,16813,United Kingdom,147,"162,79"
571892,10/19/2021 14:12:00,13089,United Kingdom,143,"431,20"
578059,11/22/2021 15:15:00,13940,United Kingdom,140,"222,84"
562021,8/1/2021 15:37:00,16172,United Kingdom,136,"249,00"
576200,11/14/2021 12:14:00,15572,United Kingdom,145,"256,76"
559336,7/7/2021 16:17:00,17315,United Kingdom,116,"113,96"
573266,10/28/2021 12:40:00,15290,United Kingdom,711,"1510,36"
565449,9/4/2021 15:21:00,16057,United Kingdom,24,"34,80"
555332,6/2/2021 11:11:00,,United Kingdom,-48,"0,00"
C539568,12/20/2020 11:59:00,13267,United Kingdom,-6,"-47,70"
561223,7/26/2021 9:51:00,15358,United Kingdom,141,"152,66"
C546773,3/16/2021 15:42:00,14505,United Kingdom,-4,"-34,00"
564227,8/24/2021 10:19:00,15249,United Kingdom,174,"365,82"
541812,1/21/2021 15:25:00,16839,United Kingdom,152,"357,12"
C560877,7/21/2021 15:14:00,16859,United Kingdom,-1,"-49,95"
C537251,12/6/2020 10:45:00,,United Kingdom,-103,"-219,72"
560277,7/17/2021 15:24:00,15467,United Kingdom,54,"114,14"
553745,5/19/2021 9:46:00,,United Kingdom,2,"0,00"
573452,10/31/2021 10:45:00,17450,United Kingdom,656,"2039,24"
541960,1/24/2021 12:44:00,16660,United Kingdom,132,"282,60"
555535,6/5/2021 12:16:00,16458,United Kingdom,112,"166,30"
537673,12/8/2020 9:49:00,12709,Germany,139,"522,70"
556924,6/15/2021 14:14:00,,France,127,"269,44"
552170,5/6/2021 12:53:00,16458,United Kingdom,122,"216,30"
538807,12/14/2020 12:06:00,17194,United Kingdom,118,"252,62"
570208,10/9/2021 10:23:00,16104,United Kingdom,123,"302,36"
565232,9/2/2021 9:30:00,,United Kingdom,312,"1423,10"
574937,11/7/2021 17:08:00,15344,United Kingdom,15,"151,95"
547403,3/22/2021 17:05:00,,United Kingdom,-2,"0,00"
566421,9/12/2021 13:55:00,12924,United Kingdom,196,"278,43"
564216,8/24/2021 9:23:00,12642,Germany,277,"366,45"
560590,7/19/2021 15:55:00,12560,Germany,812,"1292,31"
541696,1/20/2021 18:08:00,,United Kingdom,1038,"2619,14"
552659,5/10/2021 15:03:00,,United Kingdom,822,"3320,77"
542999,2/2/2021 12:16:00,,United Kingdom,60,"523,31"
573357,10/30/2021 12:45:00,15251,United Kingdom,84,"178,44"
C550181,4/14/2021 17:43:00,13069,United Kingdom,-214,"-330,34"
564537,8/25/2021 15:18:00,15550,United Kingdom,94,"154,24"
C558081,6/26/2021 11:42:00,18172,United Kingdom,-3,"-44,85"
572920,10/26/2021 16:52:00,,United Kingdom,117,"0,00"
574579,11/4/2021 17:14:00,,United Kingdom,-203,"0,00"
539103,12/16/2020 10:38:00,16985,United Kingdom,367,"933,32"
544462,2/20/2021 14:21:00,17050,United Kingdom,259,"540,94"
558778,7/4/2021 10:27:00,17160,United Kingdom,360,"471,22"
577520,11/20/2021 13:20:00,14553,United Kingdom,187,"141,48"
563920,8/21/2021 14:00:00,16407,United Kingdom,239,"453,11"
544926,2/24/2021 17:50:00,13468,United Kingdom,30,"89,30"
545687,3/6/2021 12:20:00,17769,United Kingdom,345,"508,45"
541513,1/18/2021 16:52:00,17576,United Kingdom,12,"15,00"
557304,6/19/2021 14:40:00,16326,United Kingdom,24,"132,95"
578472,11/24/2021 12:40:00,12476,Germany,591,"1750,46"
546644,3/15/2021 13:28:00,15932,United Kingdom,268,"339,34"
538832,12/14/2020 13:03:00,17158,United Kingdom,251,"413,79"
565404,9/4/2021 10:35:00,13434,United Kingdom,60,"72,84"
C564279,8/24/2021 10:54:00,17706,United Kingdom,-35,"-310,33"
558367,6/28/2021 15:31:00,16550,United Kingdom,227,"345,92"
539831,12/22/2020 13:17:00,14606,United Kingdom,36,"108,63"
538047,12/9/2020 13:13:00,,United Kingdom,-70,"0,00"
549539,4/10/2021 10:10:00,15465,United Kingdom,48,"292,80"
578804,11/25/2021 12:57:00,17557,United Kingdom,114,"102,30"
550447,4/18/2021 12:36:00,16033,United Kingdom,138,"393,33"
C550489,4/18/2021 14:30:00,16033,United Kingdom,-6,"-35,70"
554421,5/24/2021 12:12:00,18202,United Kingdom,86,"164,02"
563078,8/11/2021 16:30:00,15955,United Kingdom,251,"480,65"
576941,11/17/2021 11:34:00,12562,France,215,"619,90"
537643,12/7/2020 15:34:00,,United Kingdom,269,"2416,59"
552716,5/11/2021 9:36:00,12921,United Kingdom,6,"24,90"
C574350,11/4/2021 10:36:00,16637,United Kingdom,-36,"-29,88"
576633,11/16/2021 9:27:00,13297,United Kingdom,177,"356,39"
557734,6/22/2021 11:20:00,12684,France,386,"462,38"
577120,11/17/2021 18:09:00,,United Kingdom,-10,"0,00"
550977,4/21/2021 17:29:00,,United Kingdom,6,"0,00"
567371,9/20/2021 9:24:00,,United Kingdom,7,"0,00"
541658,1/20/2021 12:16:00,15529,United Kingdom,210,"249,43"
C555935,6/8/2021 9:14:00,12567,France,-216,"-286,34"
564143,8/23/2021 11:51:00,16814,United Kingdom,78,"177,90"
577055,11/17/2021 14:22:00,15189,United Kingdom,228,"599,16"
561882,7/31/2021 12:52:00,13388,United Kingdom,262,"621,30"
575078,11/8/2021 13:25:00,17633,United Kingdom,146,"320,34"
554671,5/25/2021 15:47:00,14009,United Kingdom,142,"314,70"
C567891,9/22/2021 15:50:00,15296,United Kingdom,-1,"-6,95"
555486,6/3/2021 13:05:00,13248,United Kingdom,251,"387,47"
542786,2/1/2021 10:15:00,17314,United Kingdom,256,"362,40"
548900,4/4/2021 16:36:00,17848,United Kingdom,141,"174,46"
557131,6/17/2021 8:52:00,13456,United Kingdom,60,"217,40"
C539476,12/19/2020 14:43:00,16686,United Kingdom,-1,"-4,95"
556257,6/9/2021 17:47:00,17576,United Kingdom,196,"294,86"
550340,4/17/2021 15:53:00,13695,United Kingdom,50,"71,42"
555402,6/2/2021 17:55:00,,United Kingdom,10,"0,00"
560389,7/18/2021 13:13:00,,United Kingdom,1,"0,00"
547813,3/25/2021 14:11:00,,United Kingdom,1,"0,00"
562782,8/9/2021 13:14:00,13280,United Kingdom,70,"115,50"
574966,11/8/2021 10:50:00,14901,United Kingdom,48,"132,64"
550133,4/14/2021 13:49:00,,United Kingdom,-1092,"0,00"
578901,11/27/2021 11:47:00,17812,United Kingdom,104,"267,76"
C552022,5/5/2021 17:58:00,12840,United Kingdom,-4,"-6,60"
548741,4/4/2021 12:00:00,16224,United Kingdom,79,"167,47"
C560735,7/20/2021 14:59:00,16013,United Kingdom,-360,"-990,00"
541223,1/14/2021 14:39:00,17954,United Kingdom,177,"254,54"
C579178,11/28/2021 14:55:00,12362,Belgium,-7,"-48,85"
550913,4/21/2021 13:22:00,17631,United Kingdom,92,"302,55"
544302,2/17/2021 13:16:00,12654,Germany,77,"166,60"
551987,5/5/2021 14:55:00,15005,United Kingdom,152,"250,47"
546103,3/9/2021 12:14:00,13093,United Kingdom,124,"304,50"
553658,5/18/2021 11:42:00,16818,United Kingdom,322,"554,42"
539835,12/22/2020 13:39:00,16477,United Kingdom,193,"318,75"
567881,9/22/2021 14:59:00,15640,United Kingdom,278,"524,26"
540249,1/5/2021 16:00:00,15298,United Kingdom,400,"305,74"
568915,9/29/2021 13:56:00,14948,United Kingdom,116,"195,04"
552468,5/9/2021 15:33:00,13141,United Kingdom,347,"360,18"
552885,5/12/2021 10:15:00,14646,Netherlands,72,"270,00"
544340,2/18/2021 9:41:00,12527,Germany,108,"152,40"
550958,4/21/2021 16:37:00,15281,United Kingdom,137,"252,23"
575181,11/9/2021 8:21:00,14709,United Kingdom,150,"312,00"
571933,10/20/2021 8:19:00,13199,United Kingdom,72,"76,32"
562282,8/4/2021 10:38:00,13098,United Kingdom,1320,"2022,60"
567927,9/22/2021 17:28:00,,United Kingdom,-3,"0,00"
553672,5/18/2021 12:44:00,15811,United Kingdom,159,"397,51"
546655,3/15/2021 14:19:00,,United Kingdom,53,"411,24"
C539866,12/23/2020 10:20:00,12427,Germany,-9,"-56,95"
539080,12/16/2020 8:41:00,16607,United Kingdom,113,"404,82"
562053,8/2/2021 12:11:00,16701,United Kingdom,1126,"376,02"
569247,10/3/2021 10:08:00,17924,United Kingdom,552,"1574,52"
C570686,10/11/2021 16:27:00,13418,United Kingdom,-2,"-1,70"
557517,6/20/2021 17:09:00,15125,United Kingdom,100,"179,00"
558181,6/27/2021 12:01:00,17980,United Kingdom,226,"248,70"
541118,1/13/2021 17:14:00,,United Kingdom,1,"1,25"
558119,6/27/2021 9:12:00,,United Kingdom,121,"749,72"
554679,5/25/2021 16:04:00,,United Kingdom,-21,"0,00"
581213,12/7/2021 18:38:00,,United Kingdom,-30,"0,00"
563505,8/17/2021 9:45:00,17865,United Kingdom,422,"687,16"
563696,8/18/2021 13:38:00,12962,United Kingdom,78,"170,54"
541486,1/18/2021 13:15:00,18109,United Kingdom,99,"129,51"
C567365,9/19/2021 16:59:00,15443,United Kingdom,-3,"-24,75"
546734,3/16/2021 11:49:00,16029,United Kingdom,336,"705,60"
551815,5/4/2021 11:46:00,18065,United Kingdom,34,"77,10"
555247,6/1/2021 14:42:00,14315,United Kingdom,128,"325,80"
568158,9/25/2021 12:22:00,16133,United Kingdom,511,"1146,80"
545290,3/1/2021 12:01:00,14688,United Kingdom,114,"210,30"
545024,2/25/2021 14:38:00,,United Kingdom,42,"304,73"
550782,4/20/2021 13:55:00,18246,United Kingdom,70,"232,90"
548548,3/31/2021 19:54:00,17781,United Kingdom,8,"102,00"
580884,12/6/2021 12:21:00,15907,United Kingdom,253,"437,93"
547558,3/23/2021 17:25:00,17966,United Kingdom,350,"147,00"
571932,10/19/2021 17:21:00,,United Kingdom,1,"1,65"
569339,10/3/2021 14:18:00,15299,United Kingdom,250,"830,00"
573173,10/28/2021 10:10:00,12362,Belgium,168,"499,16"
549267,4/7/2021 12:46:00,,United Kingdom,-5,"0,00"
553204,5/15/2021 16:13:00,16877,United Kingdom,35,"77,75"
574520,11/4/2021 13:44:00,,United Kingdom,-6,"0,00"
537049,12/5/2020 11:04:00,16241,United Kingdom,97,"277,65"
578370,11/24/2021 11:11:00,17346,United Kingdom,83,"166,00"
568238,9/26/2021 12:00:00,13927,United Kingdom,214,"348,99"
560267,7/17/2021 14:05:00,13880,United Kingdom,32,"129,50"
560106,7/14/2021 20:01:00,17554,United Kingdom,747,"772,43"
578069,11/22/2021 15:49:00,14329,United Kingdom,327,"351,95"
576828,11/16/2021 14:36:00,,United Kingdom,19,"62,96"
568206,9/25/2021 15:32:00,14806,United Kingdom,330,"193,39"
567799,9/22/2021 12:01:00,13089,United Kingdom,36,"80,76"
549187,4/7/2021 10:09:00,16144,United Kingdom,16,"175,20"
543396,2/8/2021 10:28:00,15189,United Kingdom,242,"313,66"
540750,1/11/2021 10:26:00,16351,United Kingdom,90,"153,90"
544201,2/17/2021 10:11:00,,United Kingdom,95,"680,82"
538202,12/10/2020 11:19:00,14667,United Kingdom,187,"274,73"
573866,11/1/2021 12:06:00,17495,United Kingdom,150,"342,59"
C572855,10/26/2021 12:28:00,15215,United Kingdom,-10,"-78,15"
575677,11/10/2021 15:18:00,,United Kingdom,4,"17,70"
536598,12/2/2020 7:48:00,13090,United Kingdom,76,"160,60"
581469,12/8/2021 19:28:00,14606,United Kingdom,64,"125,65"
554360,5/24/2021 9:59:00,,United Kingdom,-13,"0,00"
536384,12/1/2020 9:53:00,18074,United Kingdom,190,"489,60"
571434,10/17/2021 13:22:00,13069,United Kingdom,244,"110,53"
569900,10/6/2021 16:17:00,17651,United Kingdom,1261,"915,49"
569580,10/5/2021 11:16:00,15039,United Kingdom,107,"185,87"
558362,6/28/2021 15:14:00,16029,United Kingdom,648,"1353,20"
567808,9/22/2021 12:24:00,17027,United Kingdom,4,"12,40"
569469,10/4/2021 12:22:00,16360,United Kingdom,559,"1007,05"
539579,12/20/2020 12:51:00,16713,United Kingdom,111,"344,11"
536738,12/2/2020 13:06:00,15827,United Kingdom,42,"98,18"
575837,11/11/2021 11:37:00,12748,United Kingdom,336,"349,73"
C555248,6/1/2021 14:49:00,17682,United Kingdom,-2,"-15,00"
543597,2/10/2021 12:32:00,12857,United Kingdom,274,"801,60"
556260,6/9/2021 18:02:00,,United Kingdom,-18,"0,00"
581352,12/8/2021 12:26:00,14698,United Kingdom,102,"157,16"
C575058,11/8/2021 12:25:00,16013,United Kingdom,-2,"-15,90"
545662,3/4/2021 14:42:00,15358,United Kingdom,92,"208,20"
552673,5/10/2021 15:07:00,,United Kingdom,51,"382,64"
575952,11/13/2021 11:55:00,16015,United Kingdom,240,"201,52"
C554210,5/23/2021 12:16:00,14573,United Kingdom,-1,"-1,95"
580972,12/6/2021 15:10:00,15194,United Kingdom,758,"706,64"
C561588,7/28/2021 10:53:00,15781,United Kingdom,-2,"-11,90"
574911,11/7/2021 15:49:00,14073,United Kingdom,130,"151,04"
555720,6/6/2021 15:46:00,16611,United Kingdom,47,"129,49"
564729,8/28/2021 12:44:00,13137,United Kingdom,195,"292,52"
562772,8/9/2021 12:07:00,13097,United Kingdom,192,"641,85"
581325,12/8/2021 11:53:00,15877,United Kingdom,196,"251,02"
541816,1/21/2021 15:57:00,17799,United Kingdom,64,"122,44"
559895,7/13/2021 12:06:00,14110,United Kingdom,134,"317,40"
570479,10/10/2021 16:58:00,17589,United Kingdom,324,"561,10"
551838,5/4/2021 13:31:00,,United Kingdom,-51,"0,00"
573931,11/2/2021 10:16:00,16884,United Kingdom,203,"296,76"
545945,3/8/2021 12:07:00,16710,United Kingdom,72,"122,61"
545427,3/2/2021 14:41:00,16792,United Kingdom,1,"9,95"
C561620,7/28/2021 13:40:00,15845,United Kingdom,-2,"-9,90"
559536,7/10/2021 12:17:00,16283,United Kingdom,235,"198,56"
575138,11/8/2021 15:24:00,,United Kingdom,698,"5269,78"
547714,3/25/2021 8:43:00,15815,United Kingdom,252,"427,00"
559660,7/11/2021 13:19:00,16701,United Kingdom,1352,"1080,65"
570600,10/11/2021 12:05:00,16076,United Kingdom,122,"304,26"
574836,11/7/2021 11:32:00,17623,United Kingdom,265,"527,05"
567311,9/19/2021 13:45:00,13777,United Kingdom,220,"313,28"
551976,5/5/2021 13:29:00,15061,United Kingdom,232,"809,40"
555250,6/1/2021 14:58:00,,United Kingdom,4,"8,34"
580958,12/6/2021 14:30:00,17266,United Kingdom,121,"176,17"
561398,7/27/2021 10:52:00,16767,United Kingdom,502,"618,50"
552643,5/10/2021 13:24:00,16791,United Kingdom,56,"155,35"
540696,1/11/2021 9:14:00,,United Kingdom,1,"0,00"
556815,6/15/2021 8:36:00,14852,United Kingdom,345,"564,61"
577523,11/20/2021 13:33:00,12597,Spain,77,"205,96"
548535,3/31/2021 17:33:00,,United Kingdom,25,"0,00"
569029,9/30/2021 10:25:00,17450,United Kingdom,40,"320,00"
C579903,12/1/2021 8:41:00,18130,United Kingdom,-7,"-13,65"
C570684,10/11/2021 16:24:00,14535,United Kingdom,-6,"-23,10"
C537413,12/6/2020 15:07:00,14409,United Kingdom,-72,"-151,20"
562125,8/2/2021 17:29:00,17887,United Kingdom,30,"111,35"
552565,5/10/2021 11:55:00,15381,United Kingdom,9,"314,55"
538648,12/13/2020 14:56:00,17937,United Kingdom,240,"760,32"
562038,8/2/2021 9:35:00,12633,Germany,137,"219,20"
542131,1/25/2021 15:55:00,16133,United Kingdom,327,"323,71"
548749,4/4/2021 12:29:00,13004,United Kingdom,448,"451,78"
